id,price
165,59429.60786795142
166,32897.626562143414
167,60393.33033333333
168,2554.9432478317726
169,8817.160141463966
170,49804.900040043285
171,3796.68619761905
172,6541.194214458449
173,51662.736
174,61286.49025353548
175,8244.680421337867
176,61288.18215042733
177,8155.138009491144
178,4395.020614285713
179,7708.678565115808
180,59925.314083422396
181,27912.656166666668
182,4822.613606096686
183,8823.087321434543
184,6492.541338045102
185,25293.5246050301
186,3307.070149386718
187,10343.007462201886
188,55841.1436190476
189,7416.874470186158
190,5937.780190125677
191,57937.374019528535
192,6005.90467372683
193,42712.76503755566
194,3336.7620558302806
195,3058.606612719444
196,5578.542900219484
197,5125.924583678413
198,9776.431220355422
199,6625.400432514045
200,62570.552013947075
201,77590.0677514957
202,6532.2622364922045
203,6224.1571008928195
204,4943.2753383678855
205,63552.39346572868
206,66426.22156747081
207,4332.523529577513
208,45217.293414141415
209,48175.452210317475
210,9300.51460398374
211,53835.67278656786
212,41489.396571428566
213,4492.276701803749
214,7599.931998013336
215,8312.537851541669
216,48888.26082817459
217,7310.429863145551
218,27976.79388888889
219,3854.711326075316
220,4107.474297502499
221,3793.695274958141
222,5891.796450675862
223,22155.448
224,54664.70629499389
225,43201.529941269844
226,6196.203156001098
227,8424.599189777846
228,3425.055079017817
229,6418.734990543733
230,60119.66799822287
231,5562.129294355712
232,5469.152610660174
233,14719.1881
234,7166.090899153121
235,5224.356856966224
236,7314.583907426515
237,7665.977673809523
238,3961.0199535714287
239,5364.234621829463
240,5175.055469804735
241,55332.981353293006
242,51332.411
243,7991.496565613304
244,69360.23758973248
245,6583.136396321003
246,49613.112
247,51137.346777777755
248,6258.212446955392
249,4386.8279245081985
250,59597.2722722222
251,5157.0053555464265
252,5891.350497945846
253,53517.01274404761
254,9761.079647305642
255,7953.097135050386
256,78203.15886666666
257,5930.977954836165
258,4049.3162452307492
259,8599.053979717384
260,55740.345
261,4107.474297502499
262,6816.535779250608
263,54620.380304347826
264,4542.328827632905
265,9582.601160388514
266,2591.549757142857
267,44214.2795
268,52689.76337179487
269,46928.982944031304
270,4908.412078043236
271,6893.156560511216
272,2136.8382781023192
273,45759.747267353465
274,32296.558309919626
275,4668.780994970541
276,6016.359283241761
277,27422.70466734655
278,6322.82619250831
279,32903.09302375402
280,6558.497701150139
281,48171.87465674604
282,6067.269538073315
283,6616.936792271192
284,7641.1742552046135
285,45983.702333333335
286,6802.132119047621
287,51696.930028969415
288,5174.927639861813
289,61585.66439860144
290,2240.3951658730166
291,4062.087454834051
292,9610.998842070472
293,8725.33175
294,6093.397585695247
295,6060.776341888414
296,9042.471417317262
297,55757.22396881174
298,5860.0932340027875
299,5950.94967326939
300,5695.618803095473
301,58277.7431236842
302,3029.5209235958437
303,3359.463846392242
304,5811.671020300533
305,51497.484824307896
306,8350.14448676258
307,53266.123647619046
308,6355.966162006787
309,49982.7479
310,14913.394627705626
311,5307.176492130909
312,54049.88262820514
313,5167.646889309994
314,4068.2403833333333
315,4451.392198335959
316,36294.023596811625
317,3302.3387404438445
318,7511.333806171623
319,9328.050391392837
320,5229.642125000002
321,6808.785252598346
322,61228.377725
323,5202.460872125589
324,6385.392799138163
325,7645.900383748053
326,5368.040132618852
327,9092.480918481295
328,7353.338999727545
329,5068.232249883123
330,7949.127829656809
331,7199.464669898782
332,8223.428361343113
333,66927.332
334,6645.129335698931
335,6740.1641483135545
336,8549.425218651217
337,4523.954276033479
338,22381.484
339,13365.544
340,56429.31727359707
341,51766.19215337994
342,47680.29150570123
343,2262.3138404761908
344,6566.883647863626
345,12123.786080555554
346,66656.19599404761
347,3421.1162071833205
348,4107.474297502499
349,10676.093770833333
350,10890.966608111246
351,4657.362292926634
352,7785.775272054751
353,7780.227180270007
354,4500.367608469318
355,5562.129294355712
356,96219.82417777779
357,50447.33665289676
358,4996.636727553031
359,5453.97025992064
360,51900.35927858131
361,58225.8
362,2532.605705952381
363,50970.8675918548
364,3910.1356898989866
365,59384.85806666667
366,35141.36648485398
367,6411.24246428572
368,3760.2871608585856
369,7744.217679396182
370,6751.677503122168
371,8093.577906266115
372,5075.419732175545
373,6517.784971953047
374,7065.677169266683
375,8519.70376639975
376,53102.7878
377,7183.250103385206
378,60665.897623684206
379,8350.515092999034
380,3219.987366830664
381,61584.33616145024
382,7408.727868970761
383,8792.664287115658
384,4781.746253188582
385,12123.786080555554
386,63866.699598487554
387,57822.442871739135
388,7167.678548083481
389,50293.00852535843
390,60245.551999999996
391,57949.16853333333
392,69177.1191165344
393,3758.7359468253967
394,56780.57301118882
395,73314.28444444449
396,54824.60150595237
397,45464.2095
398,6486.9671807936775
399,9920.264846198756
400,5667.125194699354
401,10109.02284088578
402,7275.127586130772
403,9747.80855308101
404,54140.45482730512
405,40166.3698129773
406,3945.508076134121
407,6409.218394851484
408,65067.914719047614
409,5722.366905394884
410,6270.5207538659715
411,4657.729122222222
412,56476.568519442684
413,11763.669007081478
414,5301.070378776967
415,4464.768114035032
416,2531.4234955026454
417,28305.155272727246
418,10441.259155237529
419,44046.38603732296
420,7329.696582806198
421,5494.538458730157
422,5621.904910452538
423,5469.152610660174
424,59338.944040488575
425,11342.608927817173
426,4826.252872428418
427,3583.8585825396817
428,6593.473193387214
429,3052.5561219113247
430,6671.53992755414
431,49382.03869686085
432,6769.347507514834
433,5652.5212009783145
434,59301.11410834312
435,2572.546577808303
436,11630.642112138397
437,8789.154221173103
438,7134.757412731129
439,7726.825667864732
440,53854.23214657689
441,5814.267292467808
442,52794.44033258009
443,10777.552719375024
444,6825.333545632153
445,5971.496467906146
446,49583.86177038909
447,44137.725767300035
448,8424.599189777846
449,3201.3380277917518
450,51346.175
451,58536.72685714286
452,46406.60700106136
453,10493.498400408756
454,6229.970627497039
455,5346.4331602821685
456,2833.2203663920627
457,50018.988445634925
458,39438.545875
459,8040.284912501299
460,7158.449900235642
461,5115.430320593769
462,8040.284912501299
463,5019.755069805194
464,9920.264846198756
465,2854.733909523808
466,3052.5561219113247
467,6201.67305740459
468,5375.903858092389
469,7283.022068880776
470,6740.1641483135545
471,6405.940531991647
472,6106.642663929977
473,11337.756432527282
474,3803.9613763780394
475,5005.043111750353
476,7041.3654279103475
477,13713.655143746493
478,5971.496467906146
479,8258.175823169313
480,30115.045248960167
481,10500.70058707728
482,5060.444931385055
483,7665.977673809523
484,3724.6198046497293
485,8470.741455967163
486,6466.990196000828
487,64714.50974999999
488,7256.9153009423635
489,53266.123647619046
490,5507.8496900156215
491,52615.660654473264
492,6010.042101805731
493,55616.99802142857
494,59618.78431142746
495,6052.971228767535
496,40355.86548287385
497,5492.059668833406
498,7930.27986257037
499,85395.79643752977
500,48180.01253601637
501,5930.977954836165
502,6796.581661979852
503,64960.17269121586
504,44453.381465995124
505,60166.818238095235
506,6173.692628191442
507,3426.871591179039
508,32851.215414141414
509,3803.9613763780394
510,55285.7705033043
511,5717.331083888793
512,7736.496128180774
513,35755.6339688612
514,5561.868654409941
515,73210.0890481435
516,61584.32766868684
517,7161.438925255297
518,39590.22137904803
519,7189.372703388247
520,5261.645774058456
521,73809.65508333335
522,54386.24060810811
523,6384.042200523481
524,6674.676589153137
525,7191.4131618512765
526,10424.641911803681
527,11052.637260841499
528,6084.299306060608
529,8549.425218651217
530,7163.000334907436
531,50189.241
532,4827.00627164502
533,62595.704719433255
534,9330.13403245421
535,7841.072827047194
536,53418.51652539683
537,44766.92124365077
538,8281.332748601006
539,4769.506449418456
540,6004.071733420772
541,9087.369187121645
542,4328.287381922734
543,4438.5710570019455
544,54695.41388513514
545,73952.51596922365
546,53227.45884880421
547,4752.258853571428
548,12727.852999567103
549,92896.73893333334
550,5332.787057918198
551,57068.57659303767
552,6456.776545878167
553,8002.995033785362
554,8350.460943332107
555,6024.920129009402
556,5054.98655187583
557,72473.60106666674
558,54036.05058412698
559,7235.417620852198
560,42670.5145
561,43201.529941269844
562,4699.009196350507
563,11218.101552312812
564,4918.484661469407
565,8465.070183093128
566,51217.3352
567,5236.602848015876
568,6157.953777676898
569,5445.297880474073
570,11437.824604344461
571,4449.915469712727
572,8068.7703656817475
573,14036.144440780525
574,6523.343004021959
575,50206.54655555551
576,6250.332104441465
577,53104.0189554945
578,4343.824566324465
579,49975.04062348893
580,66063.0
581,41506.08738529487
582,6092.644861113072
583,2890.772795581718
584,2572.546577808303
585,7952.629037648288
586,61060.96273918458
587,11437.824604344461
588,72469.60891558624
589,4805.947640223665
590,4910.420546307247
591,6370.250593081806
592,64211.44375267094
593,66766.96231666667
594,7588.725287064052
595,6104.123261694943
596,74314.60076031748
597,8238.924544431784
598,2291.776409751361
599,8223.428361343113
600,42094.79532578667
601,9525.519546463827
602,4626.174113530907
603,4577.85583932734
604,7120.048057449538
605,53242.0885
606,4492.276701803749
607,68346.54816118044
608,35755.6339688612
609,5145.275605617949
610,9509.784292187298
611,52852.671716666664
612,6557.694836005151
613,63938.56710070163
614,5910.136445379623
615,6135.770689408393
616,7161.0175345315865
617,4344.460628545667
618,6817.187655112889
619,61430.03221645721
620,51643.14269047619
621,66005.85983776137
622,10521.00560236489
623,6623.792828429743
624,5065.971941557105
625,3891.748829365264
626,5530.969984350591
627,43677.533
628,56456.21653333333
629,7132.521541018553
630,53778.754583324684
631,6078.921788016692
632,74314.60076031748
633,5811.671020300533
634,6331.530831043251
635,7319.686169336613
636,5283.103186222474
637,8799.713517113598
638,58653.1246946356
639,2646.000044817927
640,52492.961555555565
641,39546.46044444445
642,6229.970627497039
643,12757.318516369773
644,6013.788500744333
645,4149.353839682541
646,58339.221205307666
647,59489.88867824398
648,9970.990747077922
649,7962.246226131893
650,5474.401677380954
651,49346.18460604105
652,5188.690804514028
653,71351.87976010091
654,60890.800128987605
655,6350.783369832803
656,9123.32929919627
657,3809.347515873016
658,5349.465601530736
659,66470.84247461036
660,3951.5933849927783
661,7643.7966619541485
662,7658.2961989877695
663,4219.462637116065
664,7022.194836891639
665,6912.372298730458
666,8810.733609085812
667,9932.461969548942
668,5010.15289023307
669,4809.573856286543
670,5369.063041374216
671,64007.767660497826
672,8670.265521203932
673,8430.026980841954
674,28335.422666666625
675,49231.47737281061
676,42620.8001299008
677,32897.626562143414
678,4383.82972693664
679,8935.940784192811
680,13037.901933333334
681,4638.704846869761
682,4980.957285969634
683,5988.581506815047
684,7153.544367750874
685,6522.526659481971
686,9134.839333333332
687,6474.360815263862
688,4924.41719926064
689,5875.637115914966
690,7131.89099280808
691,4484.968226213381
692,43442.871877238045
693,4669.056079831352
694,6374.4800618693325
695,7765.952818177903
696,7977.006610744549
697,9925.028303675355
698,3912.1653243339997
699,10372.396744864425
700,8296.42232762276
701,67187.68606666666
702,5364.234621829463
703,5538.259225316514
704,5862.878744797327
705,51470.73088001911
706,4185.498182919004
707,51572.153
708,4412.656923502658
709,3203.9198500000007
710,47396.007025357976
711,8008.852422071381
712,49922.03285119048
713,35832.8206421134
714,8192.581890981235
715,58129.14825634458
716,4109.483856277054
717,11437.284735126315
718,12887.28844342057
719,23978.952
720,9646.538553059469
721,64908.07424688641
722,53262.32166666667
723,54614.493875
724,11629.604001831502
725,43544.28233333333
726,55201.6796
727,5836.462586202361
728,4757.287625084076
729,7429.182077647526
730,72986.78119999998
731,31254.463372907234
732,9545.412871544497
733,7092.182315411403
734,6920.3332787366
735,50540.78828961039
736,4438.085579670927
737,6220.687553737505
738,8346.353171539715
739,60998.55959999999
740,57746.42939856872
741,58343.688862426454
742,51346.175
743,5712.0428547736565
744,62034.84354761905
745,6523.633941737386
746,7371.999600685177
747,58255.39173333334
748,4057.1498818311957
749,56181.682
750,53459.68874465754
751,6016.226380221583
752,7158.182449589832
753,8279.060037862286
754,8454.875834364213
755,8716.688908795142
756,56655.186448081935
757,45987.084465354266
758,5072.980647764171
759,51537.03278316807
760,4891.890014935066
761,6727.78609988325
762,8062.747426333339
763,6733.922904363384
764,2694.132166666666
765,55332.981353293006
766,5387.438262792612
767,69121.21297478353
768,10905.940639604709
769,5342.531388503074
770,6738.023462549268
771,7914.896760344089
772,49927.30379004329
773,50906.899455555555
774,6818.719140010527
775,6069.995465384344
776,40491.95445833333
777,55929.84744648865
778,11544.223551190476
779,8694.316747498871
780,4266.94144943488
781,5817.157448841551
782,44079.501742857145
783,5503.963501046542
784,23178.649850793638
785,7433.50570873661
786,5708.874935434368
787,7157.5745259914565
788,5730.945000887191
789,67214.60247454276
790,15137.597278571428
791,42392.4365
792,36161.270457142906
793,3387.1947705086645
794,32080.831999611484
795,23911.556
796,66901.20302904045
797,7939.2561517227305
798,8659.25303040663
799,3259.2059833333333
800,3009.794103205129
801,12444.93007741703
802,7150.143071565222
803,5321.561952588752
804,53104.0189554945
805,6555.953894625974
806,26611.464782319847
807,56291.01118868896
808,9182.5405
809,38009.91044790356
810,7319.5128825667
811,51292.57431918082
812,6329.735744859276
813,5034.947920165465
814,56967.42557936945
815,2731.5834365079363
816,10785.938160857038
817,18281.18506064214
818,8067.021548293542
819,6175.8580474233895
820,61992.54603824142
821,45475.14438968254
822,4761.199286549797
823,24045.831342857142
824,49711.04352619047
825,54261.017697153504
826,7727.084393585742
827,52050.12
828,4102.303655068095
829,55584.188725
830,5104.416999335992
831,7294.70079034063
832,6396.288300675622
833,62504.5024029776
834,63866.699598487554
835,9455.259184582615
836,5314.212106165155
837,46474.556792815834
838,8020.091727013562
839,4569.994869734432
840,13954.687791346152
841,63210.59217142852
842,54021.202028960026
843,3361.7631071428577
844,23911.556
845,5900.473331854269
846,66706.16457465506
847,46033.75733712815
848,12931.143384314562
849,6005.90467372683
850,10421.879037761348
851,5466.13306669076
852,11284.981346017314
853,6482.2722625497245
854,58670.221817426616
855,12537.213619230768
856,6995.574344968468
857,54595.77313513514
858,4886.871284083082
859,10686.623445456798
860,7123.682394300143
861,5379.041933197246
862,5659.681298496046
863,52642.42988336671
864,8760.140951875797
865,2555.7118733847633
866,7525.038023675076
867,56170.25666245424
868,2137.2650303030305
869,4752.258853571428
870,70970.97897273833
871,6390.5673331226035
872,14612.556870238095
873,45464.2095
874,12640.833911235084
875,66705.48951477725
876,7288.984028631963
877,3444.88435519481
878,45010.22961904761
879,4957.796748068875
880,71150.47375022183
881,5091.2116908803355
882,3427.811806476855
883,12160.316038095232
884,5852.24107520333
885,6331.84331005346
886,6941.166765139858
887,7736.676015255005
888,33931.2180739488
889,39754.53566666667
890,2997.9342659459426
891,9046.945098633592
892,3600.076004220782
893,5109.833360683764
894,59815.43040549449
895,9193.70334642857
896,63413.874948484845
897,4245.960095852872
898,58653.1246946356
899,8271.328747644953
900,8346.172248631277
901,61050.03299277591
902,38847.65692261905
903,7408.727868970761
904,5913.816757641458
905,5062.382617992947
906,5426.323454901019
907,58943.829528992894
908,66336.69958546181
909,5606.838373418841
910,7225.073687290396
911,5798.4619704644565
912,4616.850490676219
913,64736.093594228
914,3659.960768686868
915,7254.272349392989
916,53966.79661709205
917,7978.275772042528
918,35832.8206421134
919,5220.188447619048
920,7032.45277242974
921,72473.60106666674
922,4689.242041771155
923,63796.940257142865
924,4337.665812753652
925,54485.03260810811
926,6686.5733126240175
927,57131.07743459477
928,6474.490633935707
929,27976.79388888889
930,12323.764934559884
931,6271.844689050902
932,3776.1462078805475
933,49382.03869686085
934,3655.781707981071
935,7695.910266190472
936,5896.021161013746
937,7171.923865197655
938,45694.21182481884
939,6768.335187068489
940,5871.518588987118
941,7481.195178765793
942,68907.57580202018
943,9133.768570661854
944,4735.034013360232
945,3338.640957402485
946,9165.081626091089
947,51315.03152965484
948,4213.130987121647
949,69795.89823291216
950,62882.635200000004
951,43404.59589206349
952,58270.76158767935
953,6317.929282142858
954,9308.984230537491
955,4973.248899008416
956,49753.76533333333
957,16761.042128914458
958,7319.5128825667
959,5243.11123686191
960,64953.100682214994
961,61972.829835176075
962,6239.415113392614
963,8131.120027511653
964,6993.730271693682
965,7823.268141624564
966,7196.034222334898
967,69351.55537199846
968,6484.290913138062
969,8670.265521203932
970,3573.695925427349
971,6534.042445396705
972,54081.96993333336
973,5710.55004223516
974,48167.44945745614
975,64925.43913858301
976,55463.96046069946
977,6190.033290252072
978,47351.666881980884
979,10202.907829461428
980,5499.015144561076
981,8514.1173634813
982,45835.81932644625
983,6809.938877655945
984,7717.659539123935
985,7780.227180270007
986,8000.935062396405
987,7616.472943991687
988,4109.483856277054
989,4220.437061459806
990,7164.254790012165
991,59074.884123684205
992,62504.5024029776
993,8214.264106204584
994,54606.865113158616
995,6391.865575629045
996,4219.462637116065
997,8757.3625812745
998,5910.136445379623
999,8438.425943628612
1000,4212.281957524187
1001,3341.4768919845687
1002,7294.70079034063
1003,60486.002799999995
1004,5836.462586202361
1005,5124.391275352517
1006,8418.125485618355
1007,6348.162075560154
1008,6392.473660429409
1009,6226.823790880626
1010,4184.235228105591
1011,39201.11614273921
1012,49770.330470710745
1013,5537.125265953088
1014,49274.70603660256
1015,68195.49866666667
1016,46047.74860999695
1017,42469.093187218044
1018,9531.400204441152
1019,15171.905111904765
1020,3779.9385740259695
1021,5861.015122198628
1022,7706.839200065069
1023,3705.2832142524117
1024,48961.825681818205
1025,9252.598197416059
1026,59783.55111111112
1027,4332.523529577513
1028,53083.563517050825
1029,9699.83353027008
1030,48914.32075086577
1031,7765.952818177903
1032,10885.013828571426
1033,45773.102300000006
1034,5474.401677380954
1035,6675.62596905053
1036,25293.5246050301
1037,6173.692628191442
1038,43754.99048690476
1039,6115.123325934408
1040,3854.5298232239247
1041,60630.7993262987
1042,32916.4875257085
1043,4402.2187593301405
1044,9891.680291846063
1045,6898.989525017345
1046,62832.826
1047,46300.576874843806
1048,5070.29637998113
1049,8575.809743040296
1050,2290.4409313783226
1051,6884.934370559785
1052,7218.376309163667
1053,5561.683108791748
1054,55750.732237465
1055,4645.57245318751
1056,8670.621745738392
1057,4122.300818650795
1058,7919.779056885349
1059,7729.971410444072
1060,5243.11123686191
1061,68167.31671984126
1062,56409.132
1063,4870.35828033051
1064,7317.782774184152
1065,10676.093770833333
1066,7689.728308348892
1067,8855.947160145297
1068,27205.725808080806
1069,47028.17185988451
1070,3427.811806476855
1071,7027.388366609626
1072,51700.56352294851
1073,57520.425903521194
1074,8760.0191818925
1075,7699.2803114212265
1076,5793.1288760583075
1077,8281.332748601006
1078,4451.392198335959
1079,9220.084621865759
1080,5307.765729407793
1081,46499.899504761896
1082,7114.796427115405
1083,5053.078279437084
1084,6893.66336027954
1085,9468.754895222428
1086,7236.466544029527
1087,6390.5673331226035
1088,5317.892504690262
1089,6523.633941737386
1090,5223.387824696558
1091,6836.085441406911
1092,6826.563852326165
1093,4418.228529761906
1094,7992.790791383599
1095,3450.5523124955603
1096,41480.488125
1097,64904.29491947027
1098,5124.391275352517
1099,5303.413000849156
1100,45555.92786166054
1101,4867.957523117016
1102,8849.723428940273
1103,9170.58080049244
1104,59865.438215277776
1105,3613.1489612110945
1106,6631.629702907135
1107,7210.691117865989
1108,4827.00627164502
1109,58707.395643327094
1110,2714.5892636724375
1111,6362.788287569684
1112,54620.380304347826
1113,6255.558563892404
1114,59297.439391038715
1115,6797.158449999999
1116,4332.523529577513
1117,52794.44033258009
1118,44806.729563919514
1119,6860.326113161844
1120,5110.064792167662
1121,6177.622614994643
1122,2422.618276190476
1123,7233.032998581198
1124,8936.65411096139
1125,53842.001629241066
1126,7525.038023675076
1127,6081.003904951651
1128,47221.8509
1129,4072.709189313561
1130,5524.510253880003
1131,7437.648142988918
1132,5349.465601530736
1133,52304.70008769843
1134,10826.10965602919
1135,5861.015122198628
1136,5569.569446044976
1137,6678.114990125611
1138,27912.656166666668
1139,6378.050604893516
1140,6893.282152146869
1141,2161.8049672077927
1142,6767.814176436097
1143,3976.4614709952325
1144,10455.646687182434
1145,45435.31507015626
1146,64034.21785021638
1147,6117.580196165044
1148,41340.12023442221
1149,9885.552630937666
1150,3070.854976970253
1151,4014.9018176936383
1152,8029.2367823168715
1153,6528.229296561589
1154,7649.704535619409
1155,12262.7195
1156,11819.935293534021
1157,6465.6769195807465
1158,48175.452210317475
1159,3606.5191806595585
1160,6657.896677324575
1161,7882.738688345002
1162,5842.146429417657
1163,7128.3560323048305
1164,41458.734
1165,3812.5072923857683
1166,46183.58232203927
1167,7173.226401190477
1168,7737.517268284905
1169,10010.094139505274
1170,6370.066652229246
1171,7473.307381214335
1172,38278.536108108114
1173,3338.640957402485
1174,8526.822022145387
1175,7752.245034523816
1176,8986.9706125233
1177,3967.421666666667
1178,6655.803200803618
1179,11807.568599220862
1180,6339.675828571429
1181,6070.872916547074
1182,5349.4949506668345
1183,46633.91866666667
1184,60815.978580555566
1185,11600.81102499999
1186,3145.2242992063484
1187,52928.391849706866
1188,5023.72133095238
1189,11218.101552312812
1190,7335.476962036505
1191,69795.89823291216
1192,56559.813348717944
1193,16910.90526765235
1194,6995.574344968468
1195,2259.5867949141275
1196,5649.541678484632
1197,53854.23214657689
1198,8868.646647824244
1199,6523.633941737386
1200,3912.1653243339997
1201,5314.7989371592785
1202,22254.909333333337
1203,6676.149331387515
1204,44204.764
1205,7548.003463721418
1206,8838.390167613992
1207,5875.637115914966
1208,6028.225250523125
1209,11403.511352380952
1210,7308.454420966498
1211,72473.60106666674
1212,63810.04925714286
1213,6390.5673331226035
1214,7751.614614268556
1215,9332.82222106116
1216,16052.845106090203
1217,3438.975753571429
1218,3387.1947705086645
1219,70221.80549259268
1220,32084.03911111111
1221,68168.6088356708
1222,4671.936765476189
1223,7060.313835762046
1224,45102.9775
1225,55235.321183141226
1226,5448.203129142446
1227,7841.072827047194
1228,4805.947640223665
1229,7083.085188418981
1230,50383.11648787033
1231,4885.192145490619
1232,6711.132171759909
1233,6259.688729727094
1234,6411.77389808346
1235,51216.62986666672
1236,7068.458128323244
1237,68168.6088356708
1238,5157.0053555464265
1239,11397.172710621511
1240,11832.647344958483
1241,51671.90095341786
1242,11201.13963958274
1243,53835.67278656786
1244,7964.25442082804
1245,6590.37749257809
1246,2832.745190519692
1247,5068.232249883123
1248,5270.149642745244
1249,6839.200869331741
1250,7677.689613867129
1251,5150.5061920025555
1252,53493.372507571265
1253,40878.99383333333
1254,3370.56565040542
1255,5060.444931385055
1256,58039.28139935064
1257,6407.764211453341
1258,6440.533945127719
1259,6084.262556483927
1260,8659.25303040663
1261,9294.624199517704
1262,15251.1380547619
1263,7573.650812977713
1264,52295.40268342652
1265,4284.539188149228
1266,35832.8206421134
1267,5088.893564782193
1268,3564.9973471921826
1269,9545.734272650932
1270,66939.53502764589
1271,7727.176831172643
1272,6711.132171759909
1273,16910.90526765235
1274,6260.579371784747
1275,6556.911902603672
1276,4523.954276033479
1277,71140.3623381674
1278,6198.277934445095
1279,9156.722278847925
1280,63865.12155071979
1281,23911.556
1282,54556.55409410275
1283,3273.0962693334463
1284,7736.80226767785
1285,6063.121341542927
1286,57763.03048138901
1287,7876.376488203464
1288,60630.7993262987
1289,4603.45620995331
1290,5896.021161013746
1291,7371.506148609591
1292,49909.41776153846
1293,19539.728516594514
1294,5933.784699619506
1295,5693.137223116784
1296,45773.102300000006
1297,9353.343923834202
1298,7699.2803114212265
1299,8543.503326116708
1300,7061.148808232352
1301,5669.980160496792
1302,56090.321740340914
1303,3411.809675848713
1304,3049.299333372231
1305,9659.765982086941
1306,4885.192145490619
1307,10316.499793110313
1308,7392.228802921607
1309,54046.54384535571
1310,59282.42778825717
1311,8980.183215409295
1312,9610.998842070472
1313,49326.83000498156
1314,40749.760572732266
1315,6298.860516774454
1316,8080.456829943448
1317,8330.755331102957
1318,5608.338648593777
1319,3046.3037991341994
1320,8543.179138354311
1321,7641.1742552046135
1322,5814.267292467808
1323,2137.2650303030305
1324,6342.164462468234
1325,53647.755271269285
1326,6005.90467372683
1327,8368.012459309974
1328,69937.4020775086
1329,7579.0020125052515
1330,6941.081329864872
1331,6633.4296039341
1332,6057.343297873051
1333,4213.130987121647
1334,7244.969192089096
1335,6667.679153079953
1336,7008.795553349972
1337,32897.626562143414
1338,4054.9768664529875
1339,6377.4427393160395
1340,7411.9942858483055
1341,5969.746485844244
1342,3174.0000374070937
1343,3803.9613763780394
1344,9525.537616666667
1345,3728.136534063162
1346,67225.13996622372
1347,5781.552708609969
1348,45689.764059444446
1349,6118.355207234866
1350,6225.221731783172
1351,6080.476953794251
1352,5768.547818343598
1353,8192.581890981235
1354,6996.45826208123
1355,6245.68611825891
1356,51613.196
1357,27912.656166666668
1358,6815.211257028435
1359,14364.007158906605
1360,9116.951091465862
1361,6440.575301343132
1362,43359.15162378492
1363,8275.393716021505
